gvkey,company_name,sector,sector_name,avg_MB,MB_sector_rank,MB_sector_percentile,sector_threshold_mb,market_cap,price,eps,data_source
21834,MAMMOTH ENERGY SERVICES INC,10.0,Energy,0.0931820683096748,1.0,0.32786885245901637,0.44331254206918574,98.17908,2.04,-0.01,Q1 Only
12088,ALTEX INDUSTRIES INC,10.0,Energy,0.0993727852586817,2.0,0.6557377049180327,0.44331254206918574,2.70643,0.241,0.0,Q1 Only
142460,PEABODY ENERGY CORP,10.0,Energy,0.2339817072116465,3.0,0.9836065573770493,0.44331254206918574,1647.68,13.55,0.29,Q1 Only
105222,FRONTERA ENERGY CORP,10.0,Energy,0.2380355500655809,4.0,1.3114754098360655,0.44331254206918574,363.2818,4.7,0.35,Q1 Only
40560,EXCELERATE ENERGY INC,10.0,Energy,0.2550075391361545,5.0,1.639344262295082,0.44331254206918574,688.23396,28.68,0.48,Q1 Only
165554,YANGARRA RESOURCES LTD,10.0,Energy,0.2560993309297689,6.0,1.9672131147540985,0.44331254206918574,101.69084,1.01,0.05,Q1 Only
20918,JOURNEY ENERGY INC,10.0,Energy,0.278138543109396,7.0,2.2950819672131146,0.44331254206918574,121.46367,1.81,0.12,Q1 Only
12471,WORLD KINECT CORP,10.0,Energy,0.3077622133523546,8.0,2.622950819672131,0.44331254206918574,1605.176,28.36,-0.37,Q1 Only
50770,INFINITY NATURAL RSOURCS INC,10.0,Energy,0.307816612975762,9.0,2.9508196721311477,0.44331254206918574,285.7125,18.75,-2.61,Q1 Only
105646,CROWN POINT ENERGY INC,10.0,Energy,0.3146459244551423,10.0,3.278688524590164,0.44331254206918574,2.9161200000000003,0.04,0.16,Q1 Only
287462,FUTUREFUEL CORP,10.0,Energy,0.3196469435891578,11.0,3.606557377049181,0.44331254206918574,170.83169999999998,3.9,-0.4,Q1 Only
119013,CGX ENERGY INC,10.0,Energy,0.3220697306085123,12.0,3.934426229508197,0.44331254206918574,26.711516099999997,0.0789,0.0,Q1 Only
179087,TEEKAY TANKERS LTD,10.0,Energy,0.32957279096492,13.0,4.2622950819672125,0.44331254206918574,1317.7509100000002,38.27,2.2,Q1 Only
174169,BATTALION OIL CORP,10.0,Energy,0.3301269338348004,14.0,4.590163934426229,0.44331254206918574,21.3941,1.3,-0.35,Q1 Only
14155,VANTAGE DRILLING INTERNATION,10.0,Energy,0.3537184271088844,15.0,4.918032786885246,0.44331254206918574,158.8531,11.9,-1.42,Q1 Only
37997,OPAL FUELS INC,10.0,Energy,0.3625089188550868,16.0,5.245901639344262,0.44331254206918574,53.30848,1.84,-0.01,Q1 Only
196159,PBF ENERGY INC,10.0,Energy,0.3715874090392704,17.0,5.573770491803279,0.44331254206918574,2207.8921299999997,19.09,-3.53,Q1 Only
194755,AMPLIFY ENERGY CORP,10.0,Energy,0.3733235143085748,18.0,5.901639344262295,0.44331254206918574,150.84916,3.74,-0.15,Q1 Only
22284,SMART SAND INC,10.0,Energy,0.3965532198661397,19.0,6.229508196721312,0.44331254206918574,102.14442,2.59,-0.62,Q1 Only
4497,DMC GLOBAL INC,10.0,Energy,0.399866127877848,20.0,6.557377049180328,0.44331254206918574,172.53422,8.42,0.04,Q1 Only
142260,OIL STATES INTL INC,10.0,Energy,0.4045026672117165,21.0,6.885245901639345,0.44331254206918574,318.64595,5.15,0.05,Q1 Only
183855,PAREX RESOURCES INC,10.0,Energy,0.4054051698055693,22.0,7.213114754098362,0.44331254206918574,917.49532,9.38,0.82,Q1 Only
64568,GULF ISLAND FABRICATION INC,10.0,Energy,0.4094512239255368,23.0,7.540983606557377,0.44331254206918574,105.0396,6.46,0.23,Q1 Only
105590,WESTERN ENERGY SERVICES CORP,10.0,Energy,0.4123876394238668,24.0,7.868852459016394,0.44331254206918574,75.13146000000002,2.22,0.07,Q1 Only
29111,INPLAY OIL CORP,10.0,Energy,0.4135818729426561,25.0,8.19672131147541,0.44331254206918574,147.1862,1.61,-0.03,Q1 Only
65955,TOTAL ENERGY SERVICES INC,10.0,Energy,0.4169948908081566,26.0,8.524590163934425,0.44331254206918574,356.26,9.4,0.5,Q1 Only
273726,SEADRILL LTD,10.0,Energy,0.428765690376569,27.0,8.852459016393443,0.44331254206918574,1554.0749999999998,25.0,-0.23,Q1 Only
32676,CAVVY ENERGY LTD,10.0,Energy,0.4291091045899172,28.0,9.180327868852459,0.44331254206918574,97.27998,0.335,0.01,Q1 Only
26131,AKITA DRILLING LTD  -CL A,10.0,Energy,0.4330716201940705,29.0,9.508196721311474,0.44331254206918574,75.89194,1.91,0.22,Q1 Only
176343,CLEAN ENERGY FUELS CORP,10.0,Energy,0.4355823792396864,30.0,9.836065573770492,0.44331254206918574,346.7908,1.55,-0.6,Q1 Only
